2024-2025学年第二学期全校总课表（部分）,,,,,,,,,,,,,,,
开课学院,课程名称,课程性质,教学班名称,课程号,学分,任课教师,课堂容量,已选人数,上课时间,教学地点,合班信息,起始结束周,课程归属,总学时,课程类别
外国语学院,英语口语（2）,专业选修课,(2024-2025-2)-84518-01,84518,2.0,外教1,32,0,星期三第4-5节{1-16周},J7-204,24英语C1,1-16周,无,32,专业课
外国语学院,交际英语口语,通识选修课,(2024-2025-2)-83083-03,83083,2.0,外教3,30,0,星期三第6-6节{1-16周},J7-102,无,1-16周,外语交流能力模块,16,通识课
外国语学院,交际英语口语,通识选修课,(2024-2025-2)-83083-03A,83083,2.0,外教3,30,0,星期三第7-7节{1-16周},J7-102,无,1-16周,外语交流能力模块,16,通识课
外国语学院,交际英语口语,通识选修课,(2024-2025-2)-83083-04,83083,2.0,外教3,30,0,星期三第9-9节{1-16周},J7-102,无,1-16周,外语交流能力模块,16,通识课
外国语学院,交际英语口语,通识选修课,(2024-2025-2)-83083-04A,83083,2.0,外教3,30,0,星期三第10-10节{1-16周},J7-102,无,1-16周,外语交流能力模块,16,通识课
外国语学院,交际英语口语,通识选修课,(2024-2025-2)-83083-05,83083,2.0,外教3,30,0,星期三第11-11节{1-16周},J7-210,无,1-16周,外语交流能力模块,16,通识课
外国语学院,交际英语口语,通识选修课,(2024-2025-2)-83083-05A,83083,2.0,外教3,30,0,星期三第12-12节{1-16周},J7-210,无,1-16周,外语交流能力模块,16,通识课
外国语学院,经贸英语写作,专业选修课,(2024-2025-2)-83902-04,83902,2.0,外教3,16,0,星期一第9-9节{1-16周},J7-103,22英语4,1-16周,无,16,专业课
外国语学院,经贸英语写作,专业选修课,(2024-2025-2)-83902-04A,83902,2.0,外教3,15,0,星期一第10-10节{1-16周},J7-103,22英语4,1-16周,无,16,专业课
外国语学院,经贸英语写作,专业选修课,(2024-2025-2)-83902-05,83902,2.0,外教3,18,0,星期一第1-1节{1-16周},J7-103,22英语5,1-16周,无,16,专业课
外国语学院,经贸英语写作,专业选修课,(2024-2025-2)-83902-05A,83902,2.0,外教3,17,0,星期一第2-2节{1-16周},J7-103,22英语5,1-16周,无,16,专业课
外国语学院,经贸英语写作,专业选修课,(2024-2025-2)-83902-06,83902,2.0,外教3,16,0,星期一第4-4节{1-16周},J7-103,22英语6,1-16周,无,16,专业课
外国语学院,经贸英语写作,专业选修课,(2024-2025-2)-83902-06A,83902,2.0,外教3,15,0,星期一第5-5节{1-16周},J7-103,22英语6,1-16周,无,16,专业课
外国语学院,公共日语,通识选修课,(2024-2025-2)-80617-04,80617,2.0,外教5,40,0,星期三第9-9节{1-16周},J7-206,无,1-16周,外语交流能力模块,16,通识课
外国语学院,公共日语,通识选修课,(2024-2025-2)-80617-04A,80617,2.0,外教5,40,0,星期三第10-10节{1-16周},J7-206,无,1-16周,外语交流能力模块,16,通识课
外国语学院,公共日语,通识选修课,(2024-2025-2)-80617-05,80617,2.0,外教5,40,0,星期三第6-6节{1-16周},J7-206,无,1-16周,外语交流能力模块,16,通识课
外国语学院,公共日语,通识选修课,(2024-2025-2)-80617-05A,80617,2.0,外教5,40,0,星期三第7-7节{1-16周},J7-206,无,1-16周,外语交流能力模块,16,通识课
外国语学院,初级日语会话（1）,必修课,(2024-2025-2)-80755-01,80755,2.0,外教5,31,0,星期四第1-1节{1-16周},J6-204,24日语1,1-16周,无,16,专业课
外国语学院,初级日语会话（1）,必修课,(2024-2025-2)-80755-01A,80755,2.0,外教5,30,0,星期四第2-2节{1-16周},J6-204,24日语1,1-16周,无,16,专业课
外国语学院,初级日语会话（1）,必修课,(2024-2025-2)-80755-02,80755,2.0,外教5,31,0,星期四第4-4节{1-16周},J6-204,24日语2,1-16周,无,16,专业课
外国语学院,初级日语会话（1）,必修课,(2024-2025-2)-80755-02A,80755,2.0,外教5,30,0,星期四第5-5节{1-16周},J6-204,24日语2,1-16周,无,16,专业课
外国语学院,日本文学史与作品选读,必修课,(2024-2025-2)-84297-01,84297,2.0,外教5,25,0,星期二第4-5节{1-16周},J6-204,22日语1,1-16周,无,32,专业课
外国语学院,日本文学史与作品选读,必修课,(2024-2025-2)-84297-02,84297,2.0,外教5,20,0,星期二第1-2节{1-16周},J6-204,22日语2,1-16周,无,32,专业课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-31,80748,2.0,王冶,41,0,星期四第6-7节{1-12周},J7-104,24计算机1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-31A,80748,2.0,王冶,40,0,星期四第6-7节{13-16周},J7-104,24计算机1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-32,80748,2.0,王冶,40,0,星期三第1-2节{1-12周},J7-104,24信息1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-32A,80748,2.0,王冶,39,0,星期三第1-2节{13-16周},J7-104,24信息1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-33,80748,2.0,王冶,40,0,星期五第4-5节{1-12周},J7-104,24文学1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-33A,80748,2.0,王冶,39,0,星期五第4-5节{13-16周},J7-104,24文学1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-34,80748,2.0,王冶,37,0,星期五第1-2节{1-12周},J7-104,24金融1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-34A,80748,2.0,王冶,36,0,星期五第1-2节{13-16周},J7-104,24金融1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-35,80748,2.0,王冶,44,0,星期四第1-2节{1-12周},J7-104,24社保1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-35A,80748,2.0,王冶,43,0,星期四第1-2节{13-16周},J7-104,24社保1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-36,80748,2.0,王冶,45,0,星期四第4-5节{1-12周},J7-104,24社工1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-36A,80748,2.0,王冶,44,0,星期四第4-5节{13-16周},J7-104,24社工1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-37,80748,2.0,王冶,47,0,星期五第6-7节{1-12周},J7-104,24财政1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-37A,80748,2.0,王冶,46,0,星期五第6-7节{13-16周},J7-104,24财政1,13-16周,无,8,通识课
外国语学院,国际商务谈判（英）,专业选修课,(2024-2025-2)-83496-01,83496,2.0,王冶,95,0,星期三第4-4节{1-16周},J7-104,22英语1;22英语2;22英语3;22英语4;22英语5;22英语6,1-16周,无,16,专业课
外国语学院,国际商务谈判（英）,专业选修课,(2024-2025-2)-83496-01A,83496,2.0,王冶,94,0,星期三第5-5节{1-16周},J7-104,22英语1;22英语2;22英语3;22英语4;22英语5;22英语6,1-16周,无,16,专业课
外国语学院,英语词汇学,学科选修课,(2024-2025-2)-80774-01,80774,2.0,吴侃,21,0,星期四第4-5节{1-16周},J5-210,24英语1,1-16周,无,32,专业课
外国语学院,英语词汇学,学科选修课,(2024-2025-2)-80774-02,80774,2.0,吴侃,21,0,星期四第9-10节{1-16周},J5-210,24英语2,1-16周,无,32,专业课
外国语学院,英语词汇学,学科选修课,(2024-2025-2)-80774-03,80774,2.0,吴侃,20,0,星期五第4-5节{1-16周},J5-210,24英语3,1-16周,无,32,专业课
外国语学院,英语词汇学,学科选修课,(2024-2025-2)-80774-04,80774,2.0,吴侃,18,0,星期五第6-7节{1-16周},J5-210,24英语4,1-16周,无,32,专业课
外国语学院,高级英语（2）,必修课,(2024-2025-2)-84270-08,84270,3.5,吴侃,17,0,星期四第7-7节{1-16周};星期五第1-2节{1-16周},J5-210;J5-210,22英语3,1-16周,无,48,专业课
外国语学院,高级英语（2）,必修课,(2024-2025-2)-84270-08A,84270,3.5,吴侃,16,0,星期四第6-6节{1-16周},J5-210,22英语3,1-16周,无,16,专业课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-23,80744,2.0,吴名,32,0,星期一第4-5节{1-12周},J5-210,24工设1,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-23A,80744,2.0,吴名,31,0,星期一第4-5节{13-16周},J5-210,24工设1,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-24,80744,2.0,吴名,41,0,星期二第4-5节{1-12周},J5-210,24工程2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-24A,80744,2.0,吴名,40,0,星期二第4-5节{13-16周},J5-210,24工程2,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-25,80744,2.0,吴名,46,0,星期三第1-2节{1-12周},J5-210,24工商1,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-25A,80744,2.0,吴名,45,0,星期三第1-2节{13-16周},J5-210,24工商1,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-26,80744,2.0,吴名,47,0,星期二第1-2节{1-12周},J5-210,24工商2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-26A,80744,2.0,吴名,46,0,星期二第1-2节{13-16周},J5-210,24工商2,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-27,80744,2.0,吴名,43,0,星期三第4-5节{1-12周},J5-210,24税收2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-27A,80744,2.0,吴名,42,0,星期三第4-5节{13-16周},J5-210,24税收2,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-28,80744,2.0,吴名,45,0,星期一第1-2节{1-12周},J5-210,24社工2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-28A,80744,2.0,吴名,44,0,星期一第1-2节{13-16周},J5-210,24社工2,13-16周,无,8,通识课
外国语学院,日语写作（1）,必修课,(2024-2025-2)-83398-01,83398,2.0,吴蓉斌,19,0,星期五第1-1节{1-16周},J7-203,23日语1,1-16周,无,16,专业课
外国语学院,日语写作（1）,必修课,(2024-2025-2)-83398-01A,83398,2.0,吴蓉斌,18,0,星期五第2-2节{1-16周},J7-203,23日语1,1-16周,无,16,专业课
外国语学院,日语写作（1）,必修课,(2024-2025-2)-83398-02,83398,2.0,吴蓉斌,27,0,星期五第5-5节{1-16周},J7-203,23日语2,1-16周,无,16,专业课
外国语学院,日语写作（1）,必修课,(2024-2025-2)-83398-02A,83398,2.0,吴蓉斌,26,0,星期五第4-4节{1-16周},J7-203,23日语2,1-16周,无,16,专业课
外国语学院,大学日语（2）,必修课,(2024-2025-2)-84189-01,84189,4.0,吴蓉斌,50,0,星期二第6-7节{1-16周};星期三第9-10节{1-16周},J7-110;J7-110,无,1-16周,无,64,通识课
外国语学院,大学日语（2）,必修课,(2024-2025-2)-84189-02,84189,4.0,吴蓉斌,50,0,星期二第11-12节{1-16周};星期三第6-7节{1-16周},J7-110;J7-110,无,1-16周,无,64,通识课
外国语学院,大学日语（2）,必修课,(2024-2025-2)-84189-03,84189,4.0,吴蓉斌,50,0,星期二第9-10节{1-16周};星期三第11-12节{1-16周},J7-110;J7-110,无,1-16周,无,64,通识课
外国语学院,跨境电子商务（日）,专业选修课,(2024-2025-2)-84299-01,84299,1.5,吴铁冰,44,0,星期五第5-5节{1-16周},J7-206,22日语1;22日语2,1-16周,无,4,专业课
外国语学院,跨境电子商务（日）,专业选修课,(2024-2025-2)-84299-01A,84299,1.5,吴铁冰,43,0,星期五第4-4节{1-16周},J7-206,22日语1;22日语2,1-16周,无,16,专业课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-29,80744,2.0,伍舒畅,41,0,星期一第1-2节{1-12周},J6-204,24广告2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-29A,80744,2.0,伍舒畅,40,0,星期一第1-2节{13-16周},J6-204,24广告2,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-30,80744,2.0,伍舒畅,40,0,星期一第4-5节{1-12周},J6-204,24文学1,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-30A,80744,2.0,伍舒畅,39,0,星期一第4-5节{13-16周},J6-204,24文学1,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-31,80744,2.0,伍舒畅,48,0,星期五第1-2节{1-12周},J6-204,24法学1,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-31A,80744,2.0,伍舒畅,47,0,星期五第1-2节{13-16周},J6-204,24法学1,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-32,80744,2.0,伍舒畅,48,0,星期五第4-5节{1-12周},J6-204,24法学2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-32A,80744,2.0,伍舒畅,47,0,星期五第4-5节{13-16周},J6-204,24法学2,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-33,80744,2.0,夏舒静,41,0,星期三第4-5节{1-12周},J4-206,24计算机1,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-33A,80744,2.0,夏舒静,40,0,星期三第4-5节{13-16周},J4-206,24计算机1,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-34,80744,2.0,夏舒静,33,0,星期三第1-2节{1-12周},J4-206,24金融4,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-34A,80744,2.0,夏舒静,32,0,星期三第1-2节{13-16周},J4-206,24金融4,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-35,80744,2.0,夏舒静,36,0,星期四第1-2节{1-12周},J4-206,24金融2,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-35A,80744,2.0,夏舒静,35,0,星期四第1-2节{13-16周},J4-206,24金融2,13-16周,无,8,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-36,80744,2.0,夏舒静,35,0,星期四第4-5节{1-12周},J4-206,24金融3,1-12周,无,24,通识课
外国语学院,大学英语读写（2）,必修课,(2024-2025-2)-80744-36A,80744,2.0,夏舒静,34,0,星期四第4-5节{13-16周},J4-206,24金融3,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-38,80748,2.0,徐星,40,0,星期一第1-2节{1-12周},J5-206,24广告1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-38A,80748,2.0,徐星,39,0,星期一第1-2节{13-16周},J5-206,24广告1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-39,80748,2.0,徐星,41,0,星期一第6-7节{1-12周},J5-206,24广告2,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-39A,80748,2.0,徐星,40,0,星期一第6-7节{13-16周},J5-206,24广告2,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-40,80748,2.0,徐星,37,0,星期三第4-5节{1-12周},J5-206,24工程1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-40A,80748,2.0,徐星,36,0,星期三第4-5节{13-16周},J5-206,24工程1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-41,80748,2.0,徐星,42,0,星期三第1-2节{1-12周},J5-206,24人力1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-41A,80748,2.0,徐星,41,0,星期三第1-2节{13-16周},J5-206,24人力1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-42,80748,2.0,徐星,48,0,星期一第9-10节{1-12周},J5-206,24法学1,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-42A,80748,2.0,徐星,47,0,星期一第9-10节{13-16周},J5-206,24法学1,13-16周,无,8,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-43,80748,2.0,徐星,48,0,星期一第4-5节{1-12周},J5-206,24法学2,1-12周,无,24,通识课
外国语学院,大学英语听说（2）,必修课,(2024-2025-2)-80748-43A,80748,2.0,徐星,47,0,星期一第4-5节{13-16周},J5-206,24法学2,13-16周,无,8,通识课
外国语学院,经典英语影视欣赏,通识选修课,(2024-2025-2)-83084-03,83084,2.0,徐星,35,0,星期三第9-10节{1-12周},J5-206,无,1-12周,外语交流能力模块,24,通识课
外国语学院,经典英语影视欣赏,通识选修课,(2024-2025-2)-83084-03A,83084,2.0,徐星,35,0,星期三第9-10节{13-16周},J5-206,无,13-16周,外语交流能力模块,8,通识课
外国语学院,经典英语影视欣赏,通识选修课,(2024-2025-2)-83084-04,83084,2.0,徐星,35,0,星期三第6-7节{1-12周},J5-206,无,1-12周,外语交流能力模块,24,通识课
外国语学院,经典英语影视欣赏,通识选修课,(2024-2025-2)-83084-04A,83084,2.0,徐星,35,0,星期三第6-7节{13-16周},J5-206,无,13-16周,外语交流能力模块,8,通识课
外国语学院,国际商务礼仪（英）,通识选修课,(2024-2025-2)-80618-01,80618,2.0,许凌春,25,0,星期三第6-6节{1-16周},J7-203,无,1-16周,外语交流能力模块,16,通识课
外国语学院,国际商务礼仪（英）,通识选修课,(2024-2025-2)-80618-01A,80618,2.0,许凌春,25,0,星期三第7-7节{1-16周},J7-203,无,1-16周,外语交流能力模块,16,通识课
外国语学院,英语阅读（2）,学科选修课,(2024-2025-2)-80781-03,80781,2.0,许凌春,20,0,星期四第9-10节{1-16周},J7-203,24英语3,1-16周,无,32,专业课
外国语学院,英语阅读（2）,学科选修课,(2024-2025-2)-80781-04,80781,2.0,许凌春,18,0,星期三第1-2节{1-16周},J7-203,24英语4,1-16周,无,32,专业课
外国语学院,英语阅读（2）,学科选修课,(2024-2025-2)-80781-05,80781,2.0,许凌春,21,0,星期三第4-5节{1-16周},J7-203,24英语5,1-16周,无,32,专业课
外国语学院,英语阅读（2）,学科选修课,(2024-2025-2)-80781-06,80781,2.0,许凌春,20,0,星期四第6-7节{1-16周},J7-203,24英语6,1-16周,无,32,专业课
外国语学院,跨文化交际（英）,必修课,(2024-2025-2)-83512-03,83512,2.0,许凌春,18,0,星期四第5-5节{1-16周},J7-203,23英语3,1-16周,无,16,通识课
外国语学院,跨文化交际（英）,必修课,(2024-2025-2)-83512-03A,83512,2.0,许凌春,17,0,星期四第4-4节{1-16周},J7-203,23英语3,1-16周,无,16,通识课
